0.01,0.0016041
0.02,0.00160396
0.03,0.00160374
0.04,0.00160343
0.05,0.00160304
0.06,0.00160257
0.07,0.00160202
0.08,0.00160138
0.09,0.00160068
0.1,0.00159989
0.11,0.00159904
0.12,0.00159811
0.13,0.00159711
0.14,0.00159605
0.15,0.00159492
0.16,0.00159373
0.17,0.00159247
0.18,0.00159115
0.19,0.00158978
0.2,0.00158834
0.21,0.00158685
0.22,0.0015853
0.23,0.0015837
0.24,0.00158205
0.25,0.00158035
0.26,0.0015786
0.27,0.0015768
0.28,0.00157495
0.29,0.00157306
0.3,0.00157112
0.31,0.00156915
0.32,0.00156713
0.33,0.00156507
0.34,0.00156297
0.35,0.00156083
0.36,0.00155866
0.37,0.00155645
0.38,0.00155421
0.39,0.00155193
0.4,0.00154962
0.41,0.00154727
0.42,0.0015449
0.43,0.0015425
0.44,0.00154006
0.45,0.0015376
0.46,0.00153512
0.47,0.0015326
0.48,0.00153006
0.49,0.0015275
0.5,0.00152491
0.51,0.00152229
0.52,0.00151966
0.53,0.001517
0.54,0.00151432
0.55,0.00151162
0.56,0.0015089
0.57,0.00150616
0.58,0.0015034
0.59,0.00150063
0.6,0.00149783
0.61,0.00149502
0.62,0.00149219
0.63,0.00148935
0.64,0.00148649
0.65,0.00148362
0.66,0.00148073
0.67,0.00147783
0.68,0.00147491
0.69,0.00147198
0.7,0.00146904
0.71,0.00146609
0.72,0.00146312
0.73,0.00146015
0.74,0.00145716
0.75,0.00145416
0.76,0.00145116
0.77,0.00144814
0.78,0.00144511
0.79,0.00144208
0.8,0.00143903
0.81,0.00143598
0.82,0.00143292
0.83,0.00142986
0.84,0.00142678
0.85,0.0014237
0.86,0.00142061
0.87,0.00141752
0.88,0.00141442
0.89,0.00141131
0.9,0.0014082
0.91,0.00140508
0.92,0.00140196
0.93,0.00139883
0.94,0.0013957
0.95,0.00139257
0.96,0.00138943
0.97,0.00138629
0.98,0.00138314
0.99,0.00137999
1,0.00137684
1.01,0.00137369
1.02,0.00137053
1.03,0.00136737
1.04,0.00136421
1.05,0.00136104
1.06,0.00135788
1.07,0.00135471
1.08,0.00135154
1.09,0.00134837
1.1,0.0013452
1.11,0.00134203
1.12,0.00133886
1.13,0.00133569
1.14,0.00133252
1.15,0.00132934
1.16,0.00132617
1.17,0.001323
1.18,0.00131983
1.19,0.00131666
1.2,0.00131349
1.21,0.00131032
1.22,0.00130715
1.23,0.00130398
1.24,0.00130081
1.25,0.00129765
1.26,0.00129448
1.27,0.00129132
1.28,0.00128816
1.29,0.001285
1.3,0.00128185
1.31,0.00127869
1.32,0.00127554
1.33,0.00127239
1.34,0.00126924
1.35,0.0012661
1.36,0.00126295
1.37,0.00125981
1.38,0.00125668
1.39,0.00125354
1.4,0.00125041
1.41,0.00124729
1.42,0.00124416
1.43,0.00124104
1.44,0.00123792
1.45,0.00123481
1.46,0.0012317
1.47,0.00122859
1.48,0.00122549
1.49,0.00122239
1.5,0.00121929
1.51,0.0012162
1.52,0.00121311
1.53,0.00121003
1.54,0.00120695
1.55,0.00120388
1.56,0.00120081
1.57,0.00119774
1.58,0.00119468
1.59,0.00119162
1.6,0.00118857
1.61,0.00118552
1.62,0.00118248
1.63,0.00117944
1.64,0.00117641
1.65,0.00117338
1.66,0.00117036
1.67,0.00116734
1.68,0.00116433
1.69,0.00116132
1.7,0.00115832
1.71,0.00115532
1.72,0.00115233
1.73,0.00114934
1.74,0.00114636
1.75,0.00114339
1.76,0.00114042
1.77,0.00113745
1.78,0.00113449
1.79,0.00113154
1.8,0.00112859
1.81,0.00112565
1.82,0.00112272
1.83,0.00111979
1.84,0.00111686
1.85,0.00111394
1.86,0.00111103
1.87,0.00110812
1.88,0.00110522
1.89,0.00110233
1.9,0.00109944
1.91,0.00109656
1.92,0.00109368
1.93,0.00109081
1.94,0.00108795
1.95,0.00108509
1.96,0.00108224
1.97,0.0010794
1.98,0.00107656
1.99,0.00107373
2,0.0010709
2.01,0.00106808
2.02,0.00106527
2.03,0.00106246
2.04,0.00105966
2.05,0.00105687
2.06,0.00105408
2.07,0.0010513
2.08,0.00104853
2.09,0.00104576
2.1,0.001043
2.11,0.00104024
2.12,0.0010375
2.13,0.00103475
2.14,0.00103202
2.15,0.00102929
2.16,0.00102657
2.17,0.00102386
2.18,0.00102115
2.19,0.00101845
2.2,0.00101576
2.21,0.00101307
2.22,0.00101039
2.23,0.00100772
2.24,0.00100505
2.25,0.00100239
2.26,0.000999739
2.27,0.000997093
2.28,0.000994454
2.29,0.000991822
2.3,0.000989197
2.31,0.000986579
2.32,0.000983968
2.33,0.000981364
2.34,0.000978767
2.35,0.000976176
2.36,0.000973593
2.37,0.000971016
2.38,0.000968447
2.39,0.000965885
2.4,0.000963329
2.41,0.000960781
2.42,0.000958239
2.43,0.000955705
2.44,0.000953178
2.45,0.000950657
2.46,0.000948144
2.47,0.000945638
2.48,0.000943138
2.49,0.000940646
2.5,0.000938161
2.51,0.000935683
2.52,0.000933212
2.53,0.000930748
2.54,0.000928291
2.55,0.000925841
2.56,0.000923398
2.57,0.000920962
2.58,0.000918534
2.59,0.000916112
2.6,0.000913697
2.61,0.00091129
2.62,0.000908889
2.63,0.000906496
2.64,0.00090411
2.65,0.000901731
2.66,0.000899358
2.67,0.000896993
2.68,0.000894635
2.69,0.000892284
2.7,0.000889941
2.71,0.000887604
2.72,0.000885274
2.73,0.000882951
2.74,0.000880636
2.75,0.000878327
2.76,0.000876026
2.77,0.000873731
2.78,0.000871444
2.79,0.000869163
2.8,0.00086689
2.81,0.000864624
2.82,0.000862364
2.83,0.000860112
2.84,0.000857867
2.85,0.000855629
2.86,0.000853398
2.87,0.000851174
2.88,0.000848957
2.89,0.000846746
2.9,0.000844543
2.91,0.000842347
2.92,0.000840158
2.93,0.000837976
2.94,0.000835801
2.95,0.000833633
2.96,0.000831472
2.97,0.000829318
2.98,0.000827171
2.99,0.000825031
3,0.000822898
3.01,0.000820771
3.02,0.000818652
3.03,0.00081654
3.04,0.000814435
3.05,0.000812336
3.06,0.000810245
3.07,0.00080816
3.08,0.000806083
3.09,0.000804012
3.1,0.000801949
3.11,0.000799892
3.12,0.000797842
3.13,0.000795799
3.14,0.000793763
3.15,0.000791734
3.16,0.000789712
3.17,0.000787697
3.18,0.000785688
3.19,0.000783687
3.2,0.000781692
3.21,0.000779704
3.22,0.000777723
3.23,0.000775749
3.24,0.000773782
3.25,0.000771822
3.26,0.000769868
3.27,0.000767922
3.28,0.000765982
3.29,0.000764049
3.3,0.000762123
3.31,0.000760204
3.32,0.000758291
3.33,0.000756386
3.34,0.000754487
3.35,0.000752595
3.36,0.00075071
3.37,0.000748831
3.38,0.000746959
3.39,0.000745094
3.4,0.000743236
3.41,0.000741384
3.42,0.00073954
3.43,0.000737702
3.44,0.00073587
3.45,0.000734045
3.46,0.000732227
3.47,0.000730416
3.48,0.000728611
3.49,0.000726812
3.5,0.000725021
3.51,0.000723235
3.52,0.000721456
3.53,0.000719684
3.54,0.000717918
3.55,0.000716159
3.56,0.000714406
3.57,0.000712659
3.58,0.000710918
3.59,0.000709184
3.6,0.000707456
3.61,0.000705733
3.62,0.000704017
3.63,0.000702307
3.64,0.000700603
3.65,0.000698905
3.66,0.000697212
3.67,0.000695526
3.68,0.000693844
3.69,0.000692169
3.7,0.000690499
3.71,0.000688834
3.72,0.000687175
3.73,0.00068552
3.74,0.000683871
3.75,0.000682227
3.76,0.000680588
3.77,0.000678954
3.78,0.000677324
3.79,0.000675699
3.8,0.000674079
3.81,0.000672463
3.82,0.000670851
3.83,0.000669243
3.84,0.00066764
3.85,0.000666042
3.86,0.000664447
3.87,0.000662858
3.88,0.000661273
3.89,0.000659693
3.9,0.000658118
3.91,0.000656548
3.92,0.000654983
3.93,0.000653423
3.94,0.000651868
3.95,0.000650318
3.96,0.000648774
3.97,0.000647234
3.98,0.000645701
3.99,0.000644172
4,0.000642649
4.01,0.000641132
4.02,0.000639619
4.03,0.000638113
4.04,0.000636612
4.05,0.000635116
4.06,0.000633626
4.07,0.000632142
4.08,0.000630663
4.09,0.00062919
4.1,0.000627722
4.11,0.00062626
4.12,0.000624804
4.13,0.000623353
4.14,0.000621907
4.15,0.000620467
4.16,0.000619032
4.17,0.000617603
4.18,0.000616179
4.19,0.00061476
4.2,0.000613346
4.21,0.000611938
4.22,0.000610535
4.23,0.000609137
4.24,0.000607743
4.25,0.000606355
4.26,0.000604972
4.27,0.000603593
4.28,0.000602219
4.29,0.00060085
4.3,0.000599485
4.31,0.000598125
4.32,0.000596769
4.33,0.000595417
4.34,0.00059407
4.35,0.000592726
4.36,0.000591387
4.37,0.000590051
4.38,0.00058872
4.39,0.000587392
4.4,0.000586067
4.41,0.000584746
4.42,0.000583429
4.43,0.000582115
4.44,0.000580805
4.45,0.000579499
4.46,0.000578197
4.47,0.000576899
4.48,0.000575604
4.49,0.000574314
4.5,0.000573028
4.51,0.000571746
4.52,0.000570468
4.53,0.000569195
4.54,0.000567925
4.55,0.000566661
4.56,0.0005654
4.57,0.000564144
4.58,0.000562893
4.59,0.000561646
4.6,0.000560404
4.61,0.000559166
4.62,0.000557933
4.63,0.000556705
4.64,0.000555482
4.65,0.000554263
4.66,0.000553049
4.67,0.000551839
4.68,0.000550635
4.69,0.000549435
4.7,0.00054824
4.71,0.00054705
4.72,0.000545865
4.73,0.000544685
4.74,0.000543509
4.75,0.000542338
4.76,0.000541172
4.77,0.000540011
4.78,0.000538855
4.79,0.000537703
4.8,0.000536556
4.81,0.000535414
4.82,0.000534277
4.83,0.000533144
4.84,0.000532016
4.85,0.000530892
4.86,0.000529774
4.87,0.000528659
4.88,0.000527549
4.89,0.000526444
4.9,0.000525343
4.91,0.000524247
4.92,0.000523155
4.93,0.000522067
4.94,0.000520983
4.95,0.000519904
4.96,0.000518829
4.97,0.000517758
4.98,0.000516691
4.99,0.000515627
5,0.000514568
5.01,0.000513513
5.02,0.000512461
5.03,0.000511413
5.04,0.000510369
5.05,0.000509328
5.06,0.000508291
5.07,0.000507258
5.08,0.000506227
5.09,0.0005052
5.1,0.000504176
5.11,0.000503155
5.12,0.000502137
5.13,0.000501122
5.14,0.00050011
5.15,0.000499101
5.16,0.000498095
5.17,0.000497091
5.18,0.000496089
5.19,0.00049509
5.2,0.000494094
5.21,0.000493099
5.22,0.000492108
5.23,0.000491118
5.24,0.000490131
5.25,0.000489147
5.26,0.000488165
5.27,0.000487187
5.28,0.00048621
5.29,0.000485237
5.3,0.000484267
5.31,0.000483299
5.32,0.000482334
5.33,0.000481373
5.34,0.000480414
5.35,0.000479459
5.36,0.000478506
5.37,0.000477557
5.38,0.000476611
5.39,0.000475669
5.4,0.00047473
5.41,0.000473794
5.42,0.000472861
5.43,0.000471932
5.44,0.000471007
5.45,0.000470085
5.46,0.000469166
5.47,0.000468251
5.48,0.00046734
5.49,0.000466432
5.5,0.000465528
5.51,0.000464627
5.52,0.000463731
5.53,0.000462838
5.54,0.000461948
5.55,0.000461063
5.56,0.000460181
5.57,0.000459303
5.58,0.000458428
5.59,0.000457558
5.6,0.000456691
5.61,0.000455828
5.62,0.000454969
5.63,0.000454113
5.64,0.000453262
5.65,0.000452414
5.66,0.00045157
5.67,0.000450729
5.68,0.000449893
5.69,0.00044906
5.7,0.000448231
5.71,0.000447406
5.72,0.000446585
5.73,0.000445767
5.74,0.000444953
5.75,0.000444143
5.76,0.000443337
5.77,0.000442534
5.78,0.000441735
5.79,0.00044094
5.8,0.000440148
5.81,0.00043936
5.82,0.000438576
5.83,0.000437795
5.84,0.000437018
5.85,0.000436244
5.86,0.000435474
5.87,0.000434707
5.88,0.000433944
5.89,0.000433184
5.9,0.000432428
5.91,0.000431675
5.92,0.000430926
5.93,0.00043018
5.94,0.000429437
5.95,0.000428697
5.96,0.000427961
5.97,0.000427228
5.98,0.000426498
5.99,0.000425771
6,0.000425048
6.01,0.000424327
6.02,0.000423609
6.03,0.000422895
6.04,0.000422183
6.05,0.000421474
6.06,0.000420768
6.07,0.000420065
6.08,0.000419365
6.09,0.000418667
6.1,0.000417972
6.11,0.00041728
6.12,0.00041659
6.13,0.000415902
6.14,0.000415217
6.15,0.000414535
6.16,0.000413855
6.17,0.000413177
6.18,0.000412501
6.19,0.000411828
6.2,0.000411156
6.21,0.000410487
6.22,0.000409819
6.23,0.000409154
6.24,0.00040849
6.25,0.000407828
6.26,0.000407168
6.27,0.00040651
6.28,0.000405853
6.29,0.000405198
6.3,0.000404544
6.31,0.000403892
6.32,0.000403241
6.33,0.000402591
6.34,0.000401943
6.35,0.000401296
6.36,0.00040065
6.37,0.000400005
6.38,0.000399362
6.39,0.00039872
6.4,0.000398079
6.41,0.00039744
6.42,0.000396802
6.43,0.000396166
6.44,0.000395532
6.45,0.000394899
6.46,0.000394268
6.47,0.000393639
6.48,0.000393011
6.49,0.000392386
6.5,0.000391762
6.51,0.00039114
6.52,0.000390521
6.53,0.000389903
6.54,0.000389288
6.55,0.000388675
6.56,0.000388063
6.57,0.000387455
6.58,0.000386848
6.59,0.000386244
6.6,0.000385642
6.61,0.000385042
6.62,0.000384445
6.63,0.00038385
6.64,0.000383258
6.65,0.000382668
6.66,0.000382081
6.67,0.000381497
6.68,0.000380915
6.69,0.000380336
6.7,0.000379759
6.71,0.000379185
6.72,0.000378614
6.73,0.000378046
6.74,0.00037748
6.75,0.000376917
6.76,0.000376357
6.77,0.0003758
6.78,0.000375246
6.79,0.000374694
6.8,0.000374146
6.81,0.0003736
6.82,0.000373057
6.83,0.000372517
6.84,0.000371981
6.85,0.000371447
6.86,0.000370916
6.87,0.000370388
6.88,0.000369863
6.89,0.000369341
6.9,0.000368822
6.91,0.000368306
6.92,0.000367794
6.93,0.000367284
6.94,0.000366777
6.95,0.000366273
6.96,0.000365773
6.97,0.000365275
6.98,0.000364781
6.99,0.000364289
7,0.000363801
7.01,0.000363316
7.02,0.000362833
7.03,0.000362354
7.04,0.000361878
7.05,0.000361405
7.06,0.000360935
7.07,0.000360469
7.08,0.000360005
7.09,0.000359544
7.1,0.000359087
7.11,0.000358632
7.12,0.000358181
7.13,0.000357732
7.14,0.000357287
7.15,0.000356845
7.16,0.000356405
7.17,0.000355969
7.18,0.000355536
7.19,0.000355106
7.2,0.000354678
7.21,0.000354254
7.22,0.000353833
7.23,0.000353415
7.24,0.000353
7.25,0.000352587
7.26,0.000352178
7.27,0.000351771
7.28,0.000351368
7.29,0.000350967
7.3,0.00035057
7.31,0.000350175
7.32,0.000349783
7.33,0.000349394
7.34,0.000349007
7.35,0.000348624
7.36,0.000348243
7.37,0.000347865
7.38,0.00034749
7.39,0.000347117
7.4,0.000346747
7.41,0.00034638
7.42,0.000346015
7.43,0.000345653
7.44,0.000345294
7.45,0.000344937
7.46,0.000344583
7.47,0.000344231
7.48,0.000343881
7.49,0.000343534
7.5,0.00034319
7.51,0.000342847
7.52,0.000342507
7.53,0.000342169
7.54,0.000341834
7.55,0.0003415
7.56,0.000341169
7.57,0.00034084
7.58,0.000340512
7.59,0.000340187
7.6,0.000339863
7.61,0.000339542
7.62,0.000339222
7.63,0.000338904
7.64,0.000338588
7.65,0.000338273
7.66,0.00033796
7.67,0.000337648
7.68,0.000337337
7.69,0.000337028
7.7,0.000336721
7.71,0.000336414
7.72,0.000336109
7.73,0.000335804
7.74,0.000335501
7.75,0.000335198
7.76,0.000334896
7.77,0.000334595
7.78,0.000334294
7.79,0.000333994
7.8,0.000333695
7.81,0.000333395
7.82,0.000333096
7.83,0.000332797
7.84,0.000332498
7.85,0.000332199
7.86,0.0003319
7.87,0.0003316
7.88,0.0003313
7.89,0.000331
7.9,0.000330698
7.91,0.000330396
